filepath,collection,object_name,mark_type,year_range,year_start,image_type,image_index,group_id,cloudinary_ref
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Ivatt cup hallmark 1629-30.jpg","Haberdashers' Company plate marks","Ivatt cup","hallmark","1629-30","1629","primary","0","haberdashers-company-plate-marks-ivatt-cup-hallmark-1629","hallmarks/haberdashers-company-plate-marks-ivatt-cup-hallmark-1629-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Ivatt cup lid_date letter and hallmark 1851-52.jpg","Haberdashers' Company plate marks","Ivatt cup lid","date letter","1851-52","1851","primary","0","haberdashers-company-plate-marks-ivatt-cup-lid-date-letter-1851","hallmarks/haberdashers-company-plate-marks-ivatt-cup-lid-date-letter-1851-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Ivatt cup standard mark_1629-30.jpg","Haberdashers' Company plate marks","Ivatt cup","standard mark","1629-30","1629","primary","0","haberdashers-company-plate-marks-ivatt-cup-standard-mark-1629","hallmarks/haberdashers-company-plate-marks-ivatt-cup-standard-mark-1629-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Liddiard rose bowl_date letter 1840-41 dimensions.jpg","Haberdashers' Company plate marks","Liddiard rose bowl","date letter","1840-41","1840","dimensions","1","haberdashers-company-plate-marks-liddiard-rose-bowl-date-letter-1840","hallmarks/haberdashers-company-plate-marks-liddiard-rose-bowl-date-letter-1840-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Liddiard rose bowl_date letter 1840-41.jpg","Haberdashers' Company plate marks","Liddiard rose bowl","date letter","1840-41","1840","primary","0","haberdashers-company-plate-marks-liddiard-rose-bowl-date-letter-1840","hallmarks/haberdashers-company-plate-marks-liddiard-rose-bowl-date-letter-1840-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Liddiard rose bowl_standard mark 1840-41.jpg","Haberdashers' Company plate marks","Liddiard rose bowl","standard mark","1840-41","1840","primary","0","haberdashers-company-plate-marks-liddiard-rose-bowl-standard-mark-1840","hallmarks/haberdashers-company-plate-marks-liddiard-rose-bowl-standard-mark-1840-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Monteith_date letter 1714-15, dimensions.jpg","Haberdashers' Company plate marks","Monteith","date letter","1714-15","1714","dimensions","1","haberdashers-company-plate-marks-monteith-date-letter-1714","hallmarks/haberdashers-company-plate-marks-monteith-date-letter-1714-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Monteith_date letter 1714-15.jpg","Haberdashers' Company plate marks","Monteith","date letter","1714-15","1714","primary","0","haberdashers-company-plate-marks-monteith-date-letter-1714","hallmarks/haberdashers-company-plate-marks-monteith-date-letter-1714-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Monteith_date letter_1693-94.jpg","Haberdashers' Company plate marks","Monteith","date letter","1693-94","1693","primary","0","haberdashers-company-plate-marks-monteith-date-letter-1693","hallmarks/haberdashers-company-plate-marks-monteith-date-letter-1693-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Monteith_hallmark 1693-94.jpg","Haberdashers' Company plate marks","Monteith","hallmark","1693-94","1693","primary","0","haberdashers-company-plate-marks-monteith-hallmark-1693","hallmarks/haberdashers-company-plate-marks-monteith-hallmark-1693-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Monteith_hallmark 1693-94_dimensions.jpg","Haberdashers' Company plate marks","Monteith","hallmark","1693-94","1693","dimensions","1","haberdashers-company-plate-marks-monteith-hallmark-1693","hallmarks/haberdashers-company-plate-marks-monteith-hallmark-1693-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Monteith_hallmark 1714-15, dimensions.jpg","Haberdashers' Company plate marks","Monteith","hallmark","1714-15","1714","dimensions","1","haberdashers-company-plate-marks-monteith-hallmark-1714","hallmarks/haberdashers-company-plate-marks-monteith-hallmark-1714-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Monteith_hallmark 1714-15.jpg","Haberdashers' Company plate marks","Monteith","hallmark","1714-15","1714","primary","0","haberdashers-company-plate-marks-monteith-hallmark-1714","hallmarks/haberdashers-company-plate-marks-monteith-hallmark-1714-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Monteith_standard mark 1693-94.jpg","Haberdashers' Company plate marks","Monteith","standard mark","1693-94","1693","primary","0","haberdashers-company-plate-marks-monteith-standard-mark-1693","hallmarks/haberdashers-company-plate-marks-monteith-standard-mark-1693-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Monteith_standard mark 1693-94_dimensions.jpg","Haberdashers' Company plate marks","Monteith","standard mark","1693-94","1693","dimensions","1","haberdashers-company-plate-marks-monteith-standard-mark-1693","hallmarks/haberdashers-company-plate-marks-monteith-standard-mark-1693-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Monteith_standard mark 1714-15.jpg","Haberdashers' Company plate marks","Monteith","standard mark","1714-15","1714","primary","0","haberdashers-company-plate-marks-monteith-standard-mark-1714","hallmarks/haberdashers-company-plate-marks-monteith-standard-mark-1714-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Plummer cup, date letter, lid rim, 1736-37.jpg","Haberdashers' Company plate marks","Plummer cup,","date letter","1736-37","1736","primary","0","haberdashers-company-plate-marks-plummer-cup-date-letter-1736","hallmarks/haberdashers-company-plate-marks-plummer-cup-date-letter-1736-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Plummer cup, date letter, lid rim, 1736-37_ dimensions.jpg","Haberdashers' Company plate marks","Plummer cup,","date letter","1736-37","1736","dimensions","1","haberdashers-company-plate-marks-plummer-cup-date-letter-1736","hallmarks/haberdashers-company-plate-marks-plummer-cup-date-letter-1736-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Plummer cup, hallmark_foot_1736-37.jpg","Haberdashers' Company plate marks","Plummer cup,","hallmark","1736-37","1736","primary","0","haberdashers-company-plate-marks-plummer-cup-hallmark-1736","hallmarks/haberdashers-company-plate-marks-plummer-cup-hallmark-1736-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Plummer cup, hallmark_foot_1736-37_dimensions.jpg","Haberdashers' Company plate marks","Plummer cup,","hallmark","1736-37","1736","dimensions","2","haberdashers-company-plate-marks-plummer-cup-hallmark-1736","hallmarks/haberdashers-company-plate-marks-plummer-cup-hallmark-1736-2"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Plummer cup, hallmark_lid_1736-37.jpg","Haberdashers' Company plate marks","Plummer cup,","hallmark","1736-37","1736","primary","1","haberdashers-company-plate-marks-plummer-cup-hallmark-1736","hallmarks/haberdashers-company-plate-marks-plummer-cup-hallmark-1736-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Plummer cup, hallmark_lid_1736-37_dimensions.jpg","Haberdashers' Company plate marks","Plummer cup,","hallmark","1736-37","1736","dimensions","3","haberdashers-company-plate-marks-plummer-cup-hallmark-1736","hallmarks/haberdashers-company-plate-marks-plummer-cup-hallmark-1736-3"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Plummer cup, standard mark_under foot_1736-37_dimensions.jpg","Haberdashers' Company plate marks","Plummer cup,","standard mark","1736-37","1736","dimensions","0","haberdashers-company-plate-marks-plummer-cup-standard-mark-1736","hallmarks/haberdashers-company-plate-marks-plummer-cup-standard-mark-1736-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Salver_Richard Rugg_date letter 1757-58 dimensions.jpg","Haberdashers' Company plate marks","Salver Richard Rugg","date letter","1757-58","1757","dimensions","1","haberdashers-company-plate-marks-salver-richard-rugg-date-letter-1757","hallmarks/haberdashers-company-plate-marks-salver-richard-rugg-date-letter-1757-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Salver_Richard Rugg_date letter 1757-58.jpg","Haberdashers' Company plate marks","Salver Richard Rugg","date letter","1757-58","1757","primary","0","haberdashers-company-plate-marks-salver-richard-rugg-date-letter-1757","hallmarks/haberdashers-company-plate-marks-salver-richard-rugg-date-letter-1757-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Salver_Richard Rugg_standard mark 1757-58, dimensions.jpg","Haberdashers' Company plate marks","Salver Richard Rugg","standard mark","1757-58","1757","dimensions","1","haberdashers-company-plate-marks-salver-richard-rugg-standard-mark-1757","hallmarks/haberdashers-company-plate-marks-salver-richard-rugg-standard-mark-1757-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Salver_Richard Rugg_standard mark 1757-58.jpg","Haberdashers' Company plate marks","Salver Richard Rugg","standard mark","1757-58","1757","primary","0","haberdashers-company-plate-marks-salver-richard-rugg-standard-mark-1757","hallmarks/haberdashers-company-plate-marks-salver-richard-rugg-standard-mark-1757-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Salver_presented to Hawes_date letter and duty mark 1838-39.jpg","Haberdashers' Company plate marks","Salver presented to Hawes","date letter and duty mark","1838-39","1838","primary","0","haberdashers-company-plate-marks-salver-presented-to-hawes-date-letter-and-duty-mark-1838","hallmarks/haberdashers-company-plate-marks-salver-presented-to-hawes-date-letter-and-duty-mark-1838-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Salver_presented to Hawes_hallmark 1838-39.jpg","Haberdashers' Company plate marks","Salver presented to Hawes","hallmark","1838-39","1838","primary","0","haberdashers-company-plate-marks-salver-presented-to-hawes-hallmark-1838","hallmarks/haberdashers-company-plate-marks-salver-presented-to-hawes-hallmark-1838-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Salver_presented to Hawes_standard mark and hallmark 1838-39.jpg","Haberdashers' Company plate marks","Salver presented to Hawes","standard mark","1838-39","1838","primary","0","haberdashers-company-plate-marks-salver-presented-to-hawes-standard-mark-1838","hallmarks/haberdashers-company-plate-marks-salver-presented-to-hawes-standard-mark-1838-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Stanwicke tankard_date letter_1670-71, dimensions.jpg","Haberdashers' Company plate marks","Stanwicke tankard","date letter","1670-71","1670","dimensions","0","haberdashers-company-plate-marks-stanwicke-tankard-date-letter-1670","hallmarks/haberdashers-company-plate-marks-stanwicke-tankard-date-letter-1670-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Stone Cup, date letter 1649-50.jpg","Haberdashers' Company plate marks","Stone Cup,","date letter","1649-50","1649","primary","0","haberdashers-company-plate-marks-stone-cup-date-letter-1649","hallmarks/haberdashers-company-plate-marks-stone-cup-date-letter-1649-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Two-handled 'Felton' cup, date letter 1784.jpg","Haberdashers' Company plate marks","Two-handled 'Felton' cup,","date letter","1784","1784","primary","0","haberdashers-company-plate-marks-two-handled-felton-cup-date-letter-1784","hallmarks/haberdashers-company-plate-marks-two-handled-felton-cup-date-letter-1784-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Two-handled 'Felton' cup, hallmark 1784.jpg","Haberdashers' Company plate marks","Two-handled 'Felton' cup,","hallmark","1784","1784","primary","0","haberdashers-company-plate-marks-two-handled-felton-cup-hallmark-1784","hallmarks/haberdashers-company-plate-marks-two-handled-felton-cup-hallmark-1784-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Two-handled 'Felton' cup, standard mark 1784.jpg","Haberdashers' Company plate marks","Two-handled 'Felton' cup,","standard mark","1784","1784","primary","0","haberdashers-company-plate-marks-two-handled-felton-cup-standard-mark-1784","hallmarks/haberdashers-company-plate-marks-two-handled-felton-cup-standard-mark-1784-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Wakefield tankard_date letter_lid_1733-34.jpg","Haberdashers' Company plate marks","Wakefield tankard","date letter","1733-34","1733","primary","0","haberdashers-company-plate-marks-wakefield-tankard-date-letter-1733","hallmarks/haberdashers-company-plate-marks-wakefield-tankard-date-letter-1733-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Wakefield tankard_date letter_lid_1733-34_dimensions.jpg","Haberdashers' Company plate marks","Wakefield tankard","date letter","1733-34","1733","dimensions","1","haberdashers-company-plate-marks-wakefield-tankard-date-letter-1733","hallmarks/haberdashers-company-plate-marks-wakefield-tankard-date-letter-1733-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/White cup date letter 1634-35.jpg","Haberdashers' Company plate marks","White cup","date letter","1634-35","1634","primary","0","haberdashers-company-plate-marks-white-cup-date-letter-1634","hallmarks/haberdashers-company-plate-marks-white-cup-date-letter-1634-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/White cup hallmark 1634-35_dimensions.jpg","Haberdashers' Company plate marks","White cup","hallmark","1634-35","1634","dimensions","0","haberdashers-company-plate-marks-white-cup-hallmark-1634","hallmarks/haberdashers-company-plate-marks-white-cup-hallmark-1634-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/White cup no.2_date letter 1634-35.jpg","Haberdashers' Company plate marks","White cup no.2","date letter","1634-35","1634","primary","0","haberdashers-company-plate-marks-white-cup-no-2-date-letter-1634","hallmarks/haberdashers-company-plate-marks-white-cup-no-2-date-letter-1634-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/White cup no.2_hallmark 1634-35 dimensions.jpg","Haberdashers' Company plate marks","White cup no.2","hallmark","1634-35","1634","dimensions","1","haberdashers-company-plate-marks-white-cup-no-2-hallmark-1634","hallmarks/haberdashers-company-plate-marks-white-cup-no-2-hallmark-1634-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/White cup no.2_hallmark 1634-35.jpg","Haberdashers' Company plate marks","White cup no.2","hallmark","1634-35","1634","primary","0","haberdashers-company-plate-marks-white-cup-no-2-hallmark-1634","hallmarks/haberdashers-company-plate-marks-white-cup-no-2-hallmark-1634-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/White cup no.2_standard mark 1634-35.jpg","Haberdashers' Company plate marks","White cup no.2","standard mark","1634-35","1634","primary","0","haberdashers-company-plate-marks-white-cup-no-2-standard-mark-1634","hallmarks/haberdashers-company-plate-marks-white-cup-no-2-standard-mark-1634-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/White cup no.2_standard mark 1634-35_dimensions.jpg","Haberdashers' Company plate marks","White cup no.2","standard mark","1634-35","1634","dimensions","1","haberdashers-company-plate-marks-white-cup-no-2-standard-mark-1634","hallmarks/haberdashers-company-plate-marks-white-cup-no-2-standard-mark-1634-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/White cup_standard mark_1634-35.jpg","Haberdashers' Company plate marks","White cup","standard mark","1634-35","1634","primary","0","haberdashers-company-plate-marks-white-cup-standard-mark-1634","hallmarks/haberdashers-company-plate-marks-white-cup-standard-mark-1634-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/White cup_standard mark_1634-35_dimensions.jpg","Haberdashers' Company plate marks","White cup","standard mark","1634-35","1634","dimensions","1","haberdashers-company-plate-marks-white-cup-standard-mark-1634","hallmarks/haberdashers-company-plate-marks-white-cup-standard-mark-1634-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Haberdashers' Company plate marks/Whitehead tankard_lid_date letter_1770-71.jpg","Haberdashers' Company plate marks","Whitehead tankard lid","date letter","1770-71","1770","primary","0","haberdashers-company-plate-marks-whitehead-tankard-lid-date-letter-1770","hallmarks/haberdashers-company-plate-marks-whitehead-tankard-lid-date-letter-1770-0"
